Arquivo gerado automaticamente - Dados do forno - LAFAC USP 
 
 
chave 	 Data e horario completo  	t_0 		s1 	s2 	s3 	s4 	s5 	s6	experimento
5806	2016-02-02 00:27:28.980000	1454380048.97	392.4363	210.8993	127.3963	98.428	119.232	175.1152	teste_novoformato	
5807	2016-02-02 00:27:33.949000	1454380053.93	392.4363	205.3473	127.3963	95.802	121.4652	173.7505	teste_novoformato	
5808	2016-02-02 00:27:38.887000	1454380058.88	392.4363	210.5523	111.0331	97.62	106.5772	167.3819	teste_novoformato	
5809	2016-02-02 00:27:44.249000	1454380064.24	392.4363	205.6943	103.1924	92.772	97.6444	155.0996	teste_novoformato	
5810	2016-02-02 00:27:49.157000	1454380069.15	392.4363	227.2083	158.4182	124.89	172.8288	248.3541	teste_novoformato	
5811	2016-02-02 00:27:54.078000	1454380074.07	392.4363	238.6593	144.1004	136.0	177.2952	260.1815	teste_novoformato	
5812	2016-02-02 00:27:58.983000	1454380078.97	392.4363	225.1263	154.6683	123.88	170.9678	243.8051	teste_novoformato	
5813	2016-02-02 00:28:03.876000	1454380083.87	392.4363	258.7853	55.1255	137.414	116.6266	229.7032	teste_novoformato	
5814	2016-02-02 00:28:09.246000	1454380089.23	392.4363	246.9873	37.3987	119.638	76.429	174.2054	teste_novoformato	
5815	2016-02-02 00:28:14.156000	1454380094.15	392.4363	206.7353	119.5556	95.802	110.6714	159.6486	teste_novoformato	
5816	2016-02-02 00:28:19.063000	1454380099.06	392.4363	219.5743	154.3274	117.214	168.3624	237.8914	teste_novoformato	
5817	2016-02-02 00:28:23.963000	1454380103.96	392.4363	242.8233	146.4867	138.828	183.6226	274.2834	teste_novoformato	
5818	2016-02-02 00:28:28.876000	1454380108.87	392.4363	248.7223	137.6233	140.848	181.7616	277.0128	teste_novoformato	
5819	2016-02-02 00:28:34.217000	1454380114.21	392.4363	255.6623	119.8965	143.272	172.0844	282.9265	teste_novoformato	
5820	2016-02-02 00:28:39.124000	1454380119.12	392.4363	257.3973	88.1928	142.666	147.8914	257.4521	teste_novoformato	
5821	2016-02-02 00:28:44.073000	1454380124.07	392.4363	262.6023	68.7615	141.252	131.1424	250.1737	teste_novoformato	
5822	2016-02-02 00:28:48.980000	1454380128.97	392.4363	242.4763	145.464	137.818	180.645	270.6442	teste_novoformato	
5823	2016-02-02 00:28:53.873000	1454380133.87	392.4363	253.9273	139.3278	142.868	184.367	284.7461	teste_novoformato	
5824	2016-02-02 00:28:59.216000	1454380139.21	392.4363	238.6593	149.2139	135.192	180.645	269.7344	teste_novoformato	
5825	2016-02-02 00:29:04.136000	1454380144.12	392.4363	223.0443	161.4863	119.84	173.5732	244.26	teste_novoformato	
5826	2016-02-02 00:29:09.044000	1454380149.04	392.4363	244.9053	139.6687	139.03	179.9006	272.4638	teste_novoformato	
5827	2016-02-02 00:29:13.952000	1454380153.95	392.4363	261.2143	91.2609	146.504	151.2412	269.2795	teste_novoformato	
5828	2016-02-02 00:29:18.855000	1454380158.85	392.4363	211.5933	69.1024	93.58	76.429	143.7271	teste_novoformato	
5829	2016-02-02 00:29:24.199000	1454380164.19	392.4363	214.0223	148.1912	108.124	150.4968	211.0523	teste_novoformato	
5830	2016-02-02 00:29:29.104000	1454380169.1	392.4363	255.6623	103.5333	141.252	159.4296	264.7305	teste_novoformato	
5831	2016-02-02 00:29:34.010000	1454380174.0	392.4363	260.5203	93.9881	145.898	155.3354	272.4638	teste_novoformato	
5832	2016-02-02 00:29:38.904000	1454380178.9	392.4363	236.5773	37.3987	107.72	70.846	156.4643	teste_novoformato	
5833	2016-02-02 00:29:44.249000	1454380184.24	392.4363	217.8393	75.5795	97.822	83.1286	153.7349	teste_novoformato	
5834	2016-02-02 00:29:49.168000	1454380189.16	392.4363	257.0503	36.376	129.94	93.9224	205.1386	teste_novoformato	
5835	2016-02-02 00:29:54.079000	1454380194.07	392.4363	217.8393	73.5341	95.802	79.4066	147.3663	teste_novoformato	
5836	2016-02-02 00:29:58.965000	1454380198.96	392.4363	262.2553	42.5122	136.404	109.1826	227.4287	teste_novoformato	
5837	2016-02-02 00:30:03.890000	1454380203.87	392.4363	210.2053	114.4421	96.61	106.9494	165.1074	teste_novoformato	
5838	2016-02-02 00:30:09.229000	1454380209.22	392.4363	220.2683	50.3529	94.792	66.7518	140.9977	teste_novoformato	
5839	2016-02-02 00:30:14.135000	1454380214.13	392.4363	211.2463	117.5102	98.428	111.788	168.2917	teste_novoformato	
5840	2016-02-02 00:30:19.027000	1454380219.02	392.4363	241.7823	33.9897	113.376	71.5904	162.8329	teste_novoformato	
5841	2016-02-02 00:30:23.952000	1454380223.94	392.4363	211.5933	131.4871	100.65	125.1872	178.2995	teste_novoformato	
5842	2016-02-02 00:30:28.855000	1454380228.85	392.4363	207.0823	140.6914	101.256	138.9586	188.3073	teste_novoformato	
5843	2016-02-02 00:30:34.182000	1454380234.18	392.4363	259.1323	128.0781	145.696	181.0172	287.9304	teste_novoformato	
5844	2016-02-02 00:30:39.091000	1454380239.09	392.4363	239.3533	142.7368	135.394	180.2728	267.005	teste_novoformato	
5845	2016-02-02 00:30:43.978000	1454380243.97	392.4363	215.7573	80.0112	98.226	86.1062	155.5545	teste_novoformato	
5846	2016-02-02 00:30:48.873000	1454380248.87	392.4363	207.4293	146.1458	101.256	146.4026	195.5857	teste_novoformato	
5847	2016-02-02 00:30:54.204000	1454380254.19	392.4363	216.1043	157.0546	112.366	163.1516	224.2444	teste_novoformato	
5848	2016-02-02 00:30:59.119000	1454380259.1	392.4363	234.4953	152.282	132.364	181.3894	267.9148	teste_novoformato	
5849	2016-02-02 00:31:04.058000	1454380264.04	392.4363	263.6433	107.2832	148.726	170.5956	285.6559	teste_novoformato	
5850	2016-02-02 00:31:08.965000	1454380268.95	392.4363	258.7853	43.194	134.182	108.4382	222.4248	teste_novoformato	
5851	2016-02-02 00:31:13.871000	1454380273.87	392.4363	255.6623	133.5325	145.898	183.6226	289.2951	teste_novoformato	
5852	2016-02-02 00:31:19.213000	1454380279.2	392.4363	250.1103	32.967	122.466	80.151	190.1269	teste_novoformato	
5853	2016-02-02 00:31:24.133000	1454380284.12	392.4363	253.9273	44.2167	126.506	89.456	198.3151	teste_novoformato	
5854	2016-02-02 00:31:29.031000	1454380289.03	392.4363	216.4513	155.0092	115.396	169.479	236.5267	teste_novoformato	
5855	2016-02-02 00:31:33.949000	1454380293.93	392.4363	254.9683	133.8734	144.888	183.9948	287.4755	teste_novoformato	
5856	2016-02-02 00:31:38.858000	1454380298.85	392.4363	232.4133	157.0546	130.95	182.8782	267.4599	teste_novoformato	
5857	2016-02-02 00:31:44.232000	1454380304.21	392.4363	258.7853	86.1474	143.272	147.147	263.3658	teste_novoformato	
5858	2016-02-02 00:31:49.154000	1454380309.15	392.4363	254.9683	98.7607	141.252	157.5686	270.1893	teste_novoformato	
5859	2016-02-02 00:31:54.075000	1454380314.07	392.4363	239.3533	42.1713	110.952	76.429	164.1976	teste_novoformato	
5860	2016-02-02 00:31:58.981000	1454380318.97	392.4363	230.3313	155.0092	128.526	176.5508	262.0011	teste_novoformato	
5861	2016-02-02 00:32:03.892000	1454380323.89	392.4363	256.0093	117.5102	142.06	169.479	277.9226	teste_novoformato	
5862	2016-02-02 00:32:09.236000	1454380329.23	392.4363	252.1923	124.6691	140.848	172.8288	278.8324	teste_novoformato	
5863	2016-02-02 00:32:14.136000	1454380334.13	392.4363	244.9053	144.4413	139.232	182.8782	275.1932	teste_novoformato	
5864	2016-02-02 00:32:19.042000	1454380339.04	392.0438	226.1673	160.4636	123.88	175.8064	256.9972	teste_novoformato	
5865	2016-02-02 00:32:23.952000	1454380343.95	392.4363	250.1103	132.5098	141.454	178.4118	277.4677	teste_novoformato	
5866	2016-02-02 00:32:29.284000	1454380349.28	392.4363	254.9683	143.0777	146.1	191.811	292.4794	teste_novoformato	
5867	2016-02-02 00:32:34.201000	1454380354.2	392.4363	240.0473	154.6683	137.414	187.7168	275.1932	teste_novoformato	
5868	2016-02-02 00:32:39.110000	1454380359.1	392.4363	260.1733	110.3513	146.908	169.8512	287.0206	teste_novoformato	
5869	2016-02-02 00:32:44.015000	1454380364.01	392.4363	250.8043	138.3051	142.666	185.4836	277.9226	teste_novoformato	
5870	2016-02-02 00:32:48.933000	1454380368.91	392.4363	233.4543	166.9407	131.556	184.367	262.9109	teste_novoformato	
5871	2016-02-02 00:32:54.283000	1454380374.28	392.4363	216.7983	156.3728	114.386	166.8736	230.1581	teste_novoformato	
5872	2016-02-02 00:32:59.213000	1454380379.21	392.4363	230.3313	168.3043	128.526	183.2504	258.8168	teste_novoformato	
5873	2016-02-02 00:33:04.110000	1454380384.1	392.4363	212.2873	150.5775	110.346	159.0574	216.5111	teste_novoformato	
5874	2016-02-02 00:33:09.018000	1454380389.01	392.4363	210.8993	131.1462	100.852	123.3262	173.7505	teste_novoformato	
5875	2016-02-02 00:33:13.918000	1454380393.91	392.4363	207.4293	90.92	93.58	90.5726	147.3663	teste_novoformato	
5876	2016-02-02 00:33:19.250000	1454380399.24	392.4363	215.7573	76.9431	97.014	80.8954	143.2722	teste_novoformato	
5877	2016-02-02 00:33:24.151000	1454380404.14	392.4363	220.2683	50.6938	94.59	65.263	140.9977	teste_novoformato	
5878	2016-02-02 00:33:29.070000	1454380409.06	392.4363	238.3123	47.6257	110.75	77.5456	162.378	teste_novoformato	
5879	2016-02-02 00:33:33.985000	1454380413.97	392.4363	254.9683	40.8077	129.94	96.9	207.868	teste_novoformato	
5880	2016-02-02 00:33:38.892000	1454380418.88	392.4363	262.6023	66.3752	141.454	129.2814	247.8992	teste_novoformato	
5881	2016-02-02 00:33:44.233000	1454380424.22	392.4363	255.3153	108.9877	141.252	165.3848	274.2834	teste_novoformato	
5882	2016-02-02 00:33:49.136000	1454380429.13	392.4363	251.4983	142.055	142.464	185.8558	281.5618	teste_novoformato	
5883	2016-02-02 00:33:54.033000	1454380434.03	392.4363	211.9403	142.7368	108.124	151.2412	206.0484	teste_novoformato	
5884	2016-02-02 00:33:58.919000	1454380438.91	392.4363	212.9813	143.7595	105.296	140.8196	193.3112	teste_novoformato	
5885	2016-02-02 00:34:04.268000	1454380444.26	392.4363	207.4293	131.1462	99.438	127.0482	173.2956	teste_novoformato	
5886	2016-02-02 00:34:09.174000	1454380449.16	392.4363	259.4793	52.7392	133.98	107.3216	221.9699	teste_novoformato	
5887	2016-02-02 00:34:14.083000	1454380454.07	392.4363	231.3723	38.4214	103.882	67.8684	146.9114	teste_novoformato	
5888	2016-02-02 00:34:18.984000	1454380458.97	392.4363	261.5613	83.7611	144.888	144.5416	264.2756	teste_novoformato	
5889	2016-02-02 00:34:23.887000	1454380463.88	392.4363	255.6623	86.4883	142.262	150.1246	263.3658	teste_novoformato	
5890	2016-02-02 00:34:29.217000	1454380469.21	392.4363	258.4383	51.7165	133.172	105.4606	221.515	teste_novoformato	
5891	2016-02-02 00:34:34.107000	1454380474.1	392.4363	252.1923	39.785	126.304	90.5726	201.0445	teste_novoformato	
5892	2016-02-02 00:34:39.013000	1454380479.01	392.4363	212.6343	142.7368	104.286	141.1918	198.77	teste_novoformato	
5893	2016-02-02 00:34:43.932000	1454380483.91	392.4363	208.4703	75.9204	92.368	78.29	140.0879	teste_novoformato	
5894	2016-02-02 00:34:49.282000	1454380489.27	392.4363	254.2743	45.9212	128.122	93.5502	205.5935	teste_novoformato	
5895	2016-02-02 00:34:54.204000	1454380494.2	392.4363	251.8453	38.4214	125.9	89.0838	199.2249	teste_novoformato	
5896	2016-02-02 00:34:59.090000	1454380499.08	392.4363	259.1323	111.374	144.484	167.9902	280.1971	teste_novoformato	
5897	2016-02-02 00:35:03.979000	1454380503.97	392.4363	206.3883	146.1458	101.458	146.7748	195.5857	teste_novoformato	
5898	2016-02-02 00:35:08.892000	1454380508.88	392.4363	214.3693	159.1	110.952	162.7794	221.0601	teste_novoformato	
5899	2016-02-02 00:35:14.230000	1454380514.22	392.4363	204.6533	92.2836	91.156	89.8282	141.9075	teste_novoformato	
5900	2016-02-02 00:35:19.122000	1454380519.12	392.4363	239.0063	39.785	110.346	73.4514	158.2839	teste_novoformato	
5901	2016-02-02 00:35:24.011000	1454380524.01	392.4363	259.4793	40.8077	133.374	102.483	218.3307	teste_novoformato	
5902	2016-02-02 00:35:28.905000	1454380528.9	392.4363	265.7253	59.2163	142.464	124.0706	245.1698	teste_novoformato	
5903	2016-02-02 00:35:34.245000	1454380534.24	392.4363	242.8233	150.2366	139.434	191.4388	278.8324	teste_novoformato	
5904	2016-02-02 00:35:39.167000	1454380539.15	392.4363	212.6343	152.6229	107.316	154.9632	211.0523	teste_novoformato	
5905	2016-02-02 00:35:44.082000	1454380544.07	392.4363	228.5963	164.5544	128.324	184.7392	266.5501	teste_novoformato	
5906	2016-02-02 00:35:48.979000	1454380548.97	392.4363	208.8173	103.1924	96.004	101.3664	156.9192	teste_novoformato	
5907	2016-02-02 00:35:53.872000	1454380553.87	392.4363	243.8643	33.3079	113.578	70.1016	163.2878	teste_novoformato	
5908	2016-02-02 00:35:59.222000	1454380559.21	392.4363	260.1733	57.8527	136.404	117.371	233.7973	teste_novoformato	
5909	2016-02-02 00:36:04.129000	1454380564.12	392.4363	248.3753	134.2143	140.04	178.784	277.0128	teste_novoformato	
5910	2016-02-02 00:36:09.030000	1454380569.02	392.4363	253.5803	124.3282	142.666	173.201	273.8285	teste_novoformato	
5911	2016-02-02 00:36:13.940000	1454380573.93	392.4363	228.9433	158.4182	128.324	177.6674	262.456	teste_novoformato	
5912	2016-02-02 00:36:19.275000	1454380579.27	392.4363	213.6753	149.8957	109.336	154.9632	216.966	teste_novoformato	
5913	2016-02-02 00:36:24.198000	1454380584.19	392.4363	206.7353	129.1008	96.408	119.9764	175.5701	teste_novoformato	
5914	2016-02-02 00:36:29.115000	1454380589.1	392.4363	208.4703	105.2378	95.6	99.5054	156.0094	teste_novoformato	
5915	2016-02-02 00:36:34.013000	1454380594.01	392.4363	207.4293	95.0108	94.792	90.5726	150.5506	teste_novoformato	
5916	2016-02-02 00:36:38.903000	1454380598.9	392.4363	210.8993	77.6249	95.196	82.3842	146.9114	teste_novoformato	
5917	2016-02-02 00:36:44.233000	1454380604.22	392.4363	233.4543	40.1259	106.508	68.985	150.0957	teste_novoformato	
5918	2016-02-02 00:36:49.126000	1454380609.12	392.4363	254.9683	44.2167	129.132	96.1556	202.4092	teste_novoformato	
5919	2016-02-02 00:36:54.030000	1454380614.01	392.4363	261.2143	56.4891	136.0	111.4158	221.9699	teste_novoformato	
5920	2016-02-02 00:36:58.935000	1454380618.93	392.4363	256.3563	46.9439	131.758	103.9718	217.8758	teste_novoformato	
5921	2016-02-02 00:37:04.278000	1454380624.27	392.4363	260.8673	135.237	149.938	191.0666	299.3029	teste_novoformato	
5922	2016-02-02 00:37:09.168000	1454380629.16	392.4363	209.8583	141.0323	103.68	141.1918	197.4053	teste_novoformato	
5923	2016-02-02 00:37:14.074000	1454380634.07	392.4363	215.4103	150.5775	109.74	154.591	214.6915	teste_novoformato	
5924	2016-02-02 00:37:18.981000	1454380638.97	392.4363	254.9683	119.5556	142.06	172.0844	277.9226	teste_novoformato	
5925	2016-02-02 00:37:23.871000	1454380643.87	392.4363	255.6623	133.8734	145.09	183.2504	288.3853	teste_novoformato	
5926	2016-02-02 00:37:29.228000	1454380649.21	392.4363	256.3563	86.8292	143.07	149.008	264.7305	teste_novoformato	
5927	2016-02-02 00:37:34.141000	1454380654.13	392.4363	259.1323	52.7392	133.98	106.205	223.7895	teste_novoformato	
5928	2016-02-02 00:37:39.043000	1454380659.04	392.4363	211.5933	136.9415	106.71	146.0304	206.9582	teste_novoformato	
5929	2016-02-02 00:37:44.074000	1454380664.04	392.4363	224.4323	154.3274	120.648	169.479	246.0796	teste_novoformato	
5930	2016-02-02 00:37:49.108000	1454380669.1	392.4363	208.1233	112.7376	95.6	108.4382	164.1976	teste_novoformato	
5931	2016-02-02 00:37:53.997000	1454380673.99	392.4363	213.3283	89.2155	98.428	90.5726	158.2839	teste_novoformato	
5932	2016-02-02 00:37:58.891000	1454380678.88	392.4363	206.7353	118.192	95.196	112.1602	166.4721	teste_novoformato	
5933	2016-02-02 00:38:04.223000	1454380684.21	392.4363	260.5203	91.6018	145.292	150.869	269.2795	teste_novoformato	
5934	2016-02-02 00:38:09.136000	1454380689.13	392.4363	256.0093	81.0339	140.848	142.6806	254.7227	teste_novoformato	
5935	2016-02-02 00:38:14.027000	1454380694.02	392.4363	248.7223	143.4186	141.252	182.1338	277.9226	teste_novoformato	
5936	2016-02-02 00:38:19.017000	1454380699.01	392.4363	241.0883	134.8961	134.586	172.0844	261.5462	teste_novoformato	
5937	2016-02-02 00:38:24.155000	1454380704.15	392.4363	243.5173	144.1004	137.414	179.1562	269.7344	teste_novoformato	
5938	2016-02-02 00:38:29.090000	1454380709.08	392.4363	242.8233	38.0805	117.214	76.429	180.1191	teste_novoformato	
5939	2016-02-02 00:38:34.031000	1454380714.01	392.4363	258.4383	75.9204	139.434	133.3756	248.3541	teste_novoformato	
5940	2016-02-02 00:38:38.933000	1454380718.91	392.4363	210.5523	68.4206	93.378	73.8236	133.2644	teste_novoformato	
5941	2016-02-02 00:38:44.280000	1454380724.27	392.4363	221.6563	69.7842	99.034	82.7564	159.1937	teste_novoformato	
5942	2016-02-02 00:38:49.183000	1454380729.18	392.4363	252.8863	71.4887	136.808	131.5146	245.6247	teste_novoformato	
5943	2016-02-02 00:38:54.079000	1454380734.07	392.4363	256.0093	99.7834	141.454	153.4744	259.2717	teste_novoformato	
5944	2016-02-02 00:38:59.017000	1454380739.0	392.4363	253.2333	64.6707	134.788	124.815	239.2561	teste_novoformato	
5945	2016-02-02 00:39:03.920000	1454380743.91	392.4363	223.7383	65.0116	99.842	80.5232	158.7388	teste_novoformato	
5946	2016-02-02 00:39:09.255000	1454380749.25	392.4363	244.5583	37.7396	119.032	78.6622	186.4877	teste_novoformato	
5947	2016-02-02 00:39:14.172000	1454380754.15	392.4363	212.9813	130.8053	102.266	128.1648	187.3975	teste_novoformato	
5948	2016-02-02 00:39:19.079000	1454380759.07	392.4363	226.1673	145.1231	125.092	166.1292	251.5384	teste_novoformato	
5949	2016-02-02 00:39:23.965000	1454380763.96	392.4363	212.6343	122.6237	100.246	118.8598	179.6642	teste_novoformato	
5950	2016-02-02 00:39:28.937000	1454380768.93	392.4363	230.6783	142.3959	127.516	169.479	253.8129	teste_novoformato	
5951	2016-02-02 00:39:34.281000	1454380774.27	392.4363	215.4103	143.0777	108.326	148.2636	211.5072	teste_novoformato	
5952	2016-02-02 00:39:39.212000	1454380779.19	392.4363	206.0413	123.9873	96.61	119.232	176.025	teste_novoformato	
5953	2016-02-02 00:39:44.143000	1454380784.14	392.4363	213.3283	136.9415	104.892	135.981	197.4053	teste_novoformato	
5954	2016-02-02 00:39:49.059000	1454380789.05	392.4363	219.2273	51.7165	94.994	68.985	146.0016	teste_novoformato	
5955	2016-02-02 00:39:53.980000	1454380793.96	392.4363	236.5773	45.5803	109.74	74.568	154.6447	teste_novoformato	
5956	2016-02-02 00:39:58.908000	1454380798.9	392.4363	220.9623	49.6711	96.61	66.3796	138.7232	teste_novoformato	
5957	2016-02-02 00:40:04.280000	1454380804.27	392.4363	216.4513	73.875	97.418	83.5008	154.1898	teste_novoformato	
5958	2016-02-02 00:40:09.211000	1454380809.2	392.4363	207.0823	94.329	94.186	93.178	156.0094	teste_novoformato	
5959	2016-02-02 00:40:14.136000	1454380814.12	392.4363	210.2053	127.3963	100.852	122.5818	179.2093	teste_novoformato	
5960	2016-02-02 00:40:19.064000	1454380819.06	392.4363	207.7763	134.5552	99.64	130.0258	188.3073	teste_novoformato	
5961	2016-02-02 00:40:23.983000	1454380823.97	392.4363	212.2873	138.9869	106.306	142.3084	205.5935	teste_novoformato	
5962	2016-02-02 00:40:28.931000	1454380828.91	392.4363	211.2463	137.9642	105.7	142.6806	204.6837	teste_novoformato	
5963	2016-02-02 00:40:33.856000	1454380833.85	392.4363	210.5523	129.4417	101.054	127.4204	184.6681	teste_novoformato	
5964	2016-02-02 00:40:39.190000	1454380839.18	392.4363	208.8173	114.4421	96.812	109.5548	170.5662	teste_novoformato	
5965	2016-02-02 00:40:44.076000	1454380844.07	392.4363	210.5523	131.1462	102.266	130.398	189.672	teste_novoformato	
5966	2016-02-02 00:40:49.011000	1454380849.01	392.4363	227.5553	153.6456	125.698	170.9678	256.9972	teste_novoformato	
5967	2016-02-02 00:40:54.041000	1454380854.02	392.4363	244.5583	132.8507	137.01	172.4566	266.0952	teste_novoformato	
5968	2016-02-02 00:40:58.973000	1454380858.96	392.4363	253.2333	126.0327	140.646	173.201	277.0128	teste_novoformato	
5969	2016-02-02 00:41:03.885000	1454380863.88	392.4363	253.9273	99.7834	138.424	154.2188	264.2756	teste_novoformato	
5970	2016-02-02 00:41:09.027000	1454380869.01	392.4363	257.3973	95.0108	142.06	151.6134	265.6403	teste_novoformato	
5971	2016-02-02 00:41:13.950000	1454380873.93	392.4363	253.5803	99.7834	139.03	154.9632	265.1854	teste_novoformato	
5972	2016-02-02 00:41:18.932000	1454380878.91	392.4363	257.0503	90.2382	142.666	147.147	262.456	teste_novoformato	
5973	2016-02-02 00:41:24.281000	1454380884.27	392.4363	255.3153	58.1936	133.576	116.2544	231.5228	teste_novoformato	
5974	2016-02-02 00:41:29.201000	1454380889.18	392.4363	253.2333	54.1028	128.728	100.2498	211.9621	teste_novoformato	
5975	2016-02-02 00:41:34.120000	1454380894.1	392.4363	244.2113	41.1486	118.224	80.151	185.5779	teste_novoformato	
5976	2016-02-02 00:41:39.058000	1454380899.04	392.4363	245.2523	48.9893	118.628	86.8506	186.4877	teste_novoformato	
5977	2016-02-02 00:41:44.061000	1454380904.05	392.4363	207.7763	82.7384	94.792	86.1062	149.1859	teste_novoformato	
5978	2016-02-02 00:41:48.976000	1454380908.96	392.4363	217.4923	148.5321	111.76	156.8242	220.6052	teste_novoformato	
5979	2016-02-02 00:41:53.885000	1454380913.88	392.4363	218.1863	145.1231	114.992	160.5462	231.0679	teste_novoformato	
5980	2016-02-02 00:41:59.219000	1454380919.21	392.4363	250.8043	136.6006	140.646	178.784	277.0128	teste_novoformato	
5981	2016-02-02 00:42:04.127000	1454380924.12	392.4363	242.4763	132.5098	135.394	170.9678	262.0011	teste_novoformato	
5982	2016-02-02 00:42:09.027000	1454380929.02	392.4363	232.0663	157.0546	129.536	175.8064	261.0913	teste_novoformato	
5983	2016-02-02 00:42:13.968000	1454380933.96	392.4363	230.6783	144.7822	128.122	167.9902	254.7227	teste_novoformato	
5984	2016-02-02 00:42:18.890000	1454380938.88	392.4363	256.3563	111.7149	141.656	164.2682	273.8285	teste_novoformato	
5985	2016-02-02 00:42:24.278000	1454380944.27	392.4363	253.5803	53.7619	131.758	111.0436	224.2444	teste_novoformato	
5986	2016-02-02 00:42:29.199000	1454380949.18	392.4363	250.4573	52.7392	125.294	93.178	202.8641	teste_novoformato	
5987	2016-02-02 00:42:34.120000	1454380954.1	392.4363	245.2523	41.1486	119.638	81.2676	186.9426	teste_novoformato	
5988	2016-02-02 00:42:39.049000	1454380959.04	392.4363	216.4513	80.693	98.63	88.3394	159.1937	teste_novoformato	
5989	2016-02-02 00:42:44.046000	1454380964.04	392.4363	206.7353	93.9881	94.186	92.8058	153.28	teste_novoformato	
5990	2016-02-02 00:42:48.984000	1454380968.97	392.4363	229.6373	57.1709	104.084	79.0344	161.4682	teste_novoformato	
5991	2016-02-02 00:42:53.904000	1454380973.89	392.4363	207.4293	80.0112	93.176	83.1286	143.2722	teste_novoformato	
5992	2016-02-02 00:42:59.280000	1454380979.27	392.4363	212.9813	91.9427	99.64	95.039	161.9231	teste_novoformato	
5993	2016-02-02 00:43:04.244000	1454380984.23	392.4363	214.0223	62.2844	93.176	72.3348	142.8173	teste_novoformato	
5994	2016-02-02 00:43:09.169000	1454380989.16	392.4363	248.0283	48.3075	121.86	86.8506	193.7661	teste_novoformato	
5995	2016-02-02 00:43:14.245000	1454380994.23	392.4363	220.9623	45.2394	96.61	66.0074	145.5467	teste_novoformato	
5996	2016-02-02 00:43:19.168000	1454380999.16	392.4363	231.7193	53.421	106.508	79.0344	161.9231	teste_novoformato	
5997	2016-02-02 00:43:24.220000	1454381004.2	392.4363	249.4163	43.5349	126.506	95.039	206.0484	teste_novoformato	
5998	2016-02-02 00:43:29.142000	1454381009.12	392.4363	256.3563	86.4883	141.05	144.5416	258.3619	teste_novoformato	
5999	2016-02-02 00:43:34.043000	1454381014.04	392.4363	236.2303	138.3051	132.162	172.4566	258.8168	teste_novoformato	
6000	2016-02-02 00:43:38.979000	1454381018.96	392.4363	215.0633	142.055	107.922	146.0304	206.5033	teste_novoformato	
6001	2016-02-02 00:43:43.931000	1454381023.91	392.4363	205.6943	91.2609	93.176	91.317	151.4604	teste_novoformato	
6002	2016-02-02 00:43:49.297000	1454381029.28	392.4363	234.4953	48.6484	108.528	78.29	162.8329	teste_novoformato	
6003	2016-02-02 00:43:54.214000	1454381034.21	392.4363	253.2333	53.421	132.162	111.0436	225.6091	teste_novoformato	
6004	2016-02-02 00:43:59.140000	1454381039.13	392.4363	255.6623	91.6018	141.252	150.1246	262.9109	teste_novoformato	
6005	2016-02-02 00:44:04.048000	1454381044.04	392.4363	252.1923	92.9654	138.02	149.008	260.6364	teste_novoformato	
6006	2016-02-02 00:44:08.989000	1454381048.98	392.4363	233.4543	148.5321	130.344	173.201	262.9109	teste_novoformato	
6007	2016-02-02 00:44:13.917000	1454381053.91	392.4363	228.2493	149.2139	126.506	169.1068	257.4521	teste_novoformato	
6008	2016-02-02 00:44:19.260000	1454381059.24	392.4363	220.6153	146.8276	117.618	162.7794	236.9816	teste_novoformato	
6009	2016-02-02 00:44:24.201000	1454381064.19	392.4363	208.1233	135.237	102.266	134.8644	194.6759	teste_novoformato	
6010	2016-02-02 00:44:29.145000	1454381069.14	392.4363	209.5113	109.3286	96.61	105.4606	166.4721	teste_novoformato	
6011	2016-02-02 00:44:34.042000	1454381074.04	392.4363	207.7763	107.965	95.196	103.2274	165.1074	teste_novoformato	
6012	2016-02-02 00:44:38.959000	1454381078.95	392.4363	214.3693	71.8296	96.206	81.6398	151.9153	teste_novoformato	
6013	2016-02-02 00:44:43.858000	1454381083.85	392.4363	225.1263	51.7165	100.852	70.846	155.5545	teste_novoformato	
6014	2016-02-02 00:44:49.188000	1454381089.18	392.4363	240.0473	42.5122	112.972	76.0568	168.2917	teste_novoformato	
6015	2016-02-02 00:44:54.165000	1454381094.15	392.4363	243.1703	143.7595	138.02	178.4118	272.0089	teste_novoformato	
6016	2016-02-02 00:44:59.093000	1454381099.09	392.4363	253.5803	103.5333	139.636	157.1964	267.005	teste_novoformato	
6017	2016-02-02 00:45:04.006000	1454381104.0	392.4363	256.7033	108.9877	142.666	162.035	274.2834	teste_novoformato	
6018	2016-02-02 00:45:08.911000	1454381108.9	392.4363	243.8643	134.8961	137.212	175.4342	267.005	teste_novoformato	
6019	2016-02-02 00:45:14.266000	1454381114.26	392.4363	244.5583	145.8049	137.818	179.5284	271.0991	teste_novoformato	
6020	2016-02-02 00:45:19.172000	1454381119.16	392.4363	239.3533	142.3959	133.98	173.9454	261.0913	teste_novoformato	
6021	2016-02-02 00:45:24.080000	1454381124.07	392.4363	245.2523	144.7822	138.828	180.645	272.4638	teste_novoformato	
6022	2016-02-02 00:45:28.999000	1454381128.99	392.4363	234.1483	146.4867	130.546	172.4566	260.6364	teste_novoformato	
6023	2016-02-02 00:45:33.914000	1454381133.9	392.4363	213.3283	132.1689	102.872	128.1648	188.7622	teste_novoformato	
