chave,Data e horario completo,t_0,s1,s2,s3,s4,s5,s6,experimento
3389,2015-09-10 11:30:27.626186,1441895427.620885,251.1363,80.0803,259.6655,137.21200000000002,245.77999999999997,112.339,
3390,2015-09-10 11:30:48.390850,1441895448.386354,253.49130000000002,81.8153,261.71090000000004,131.96,250.99079999999998,111.8841,
3391,2015-09-10 11:30:58.385582,1441895458.375316,257.4163,84.9383,263.0745,130.74800000000002,253.224,111.8841,
3392,2015-09-10 11:31:09.889021,1441895469.884133,258.2013,80.4273,267.1653,140.04000000000002,253.224,115.0684,
3393,2015-09-10 11:31:19.447760,1441895479.442237,260.5563,82.5093,266.8244,134.99,255.4572,116.888,
3394,2015-09-10 11:31:29.907903,1441895489.904557,259.7713,84.59129999999999,266.4835,136.60600000000002,257.69039999999995,111.42920000000001,
3395,2015-09-10 11:31:40.094311,1441895500.090642,264.0888,87.3673,267.1653,132.566,258.0626,113.2488,
3396,2015-09-10 11:31:50.619957,1441895510.617533,265.2663,87.02029999999999,267.1653,132.162,258.4348,108.6998,
3397,2015-09-10 11:32:01.011013,1441895521.00818,266.4438,87.7143,266.8244,135.192,258.4348,111.8841,
3398,2015-09-10 11:32:11.407270,1441895531.40482,267.2288,87.02029999999999,265.4608,141.858,258.0626,112.79390000000001,
3399,2015-09-10 11:32:21.796567,1441895541.793883,266.05129999999997,85.28529999999999,264.0972,144.282,257.3182,115.0684,
3400,2015-09-10 11:32:32.221640,1441895552.219127,266.05129999999997,88.06129999999999,260.0064,145.49400000000003,260.66799999999995,117.79780000000001,
3401,2015-09-10 11:32:42.612170,1441895562.609696,269.1913,85.28529999999999,258.9837,147.312,260.66799999999995,122.34680000000002,
3402,2015-09-10 11:32:52.965403,1441895572.962498,269.9763,89.79629999999999,260.6882,139.63600000000002,264.01779999999997,117.79780000000001,
3403,2015-09-10 11:33:03.358775,1441895583.356087,273.1163,87.3673,255.57469999999998,146.30200000000002,264.76219999999995,118.2527,
3404,2015-09-10 11:33:13.758931,1441895593.7564,274.6863,87.7143,253.87019999999998,147.312,265.87879999999996,121.8919,
3405,2015-09-10 11:33:23.718642,1441895603.715846,276.2563,87.7143,252.50659999999996,147.514,266.99539999999996,121.437,
3406,2015-09-10 11:33:34.525338,1441895614.51764,278.61129999999997,93.2663,255.9156,138.82800000000003,269.97299999999996,120.52720000000001,
3407,2015-09-10 11:33:55.271333,1441895635.268559,278.2188,93.2663,251.48389999999998,143.47400000000002,269.2286,121.437,
3408,2015-09-10 11:34:05.664281,1441895645.661357,276.2563,92.22529999999999,250.1203,148.12,270.3452,115.9782,
3409,2015-09-10 11:34:16.104361,1441895656.101582,275.86379999999997,94.65429999999999,250.1203,147.918,271.834,114.1586,
3410,2015-09-10 11:34:26.499795,1441895666.497119,277.4338,94.65429999999999,249.09759999999997,148.52400000000003,273.695,116.4331,
3411,2015-09-10 11:34:36.949512,1441895676.946782,277.8263,96.38929999999999,250.1203,143.07000000000002,275.9282,119.16250000000001,
3412,2015-09-10 11:34:46.981658,1441895686.979002,278.61129999999997,98.8183,249.43849999999998,141.858,276.6726,119.16250000000001,
3413,2015-09-10 11:34:57.769041,1441895697.766117,279.3963,98.12429999999999,247.73399999999998,147.312,278.16139999999996,118.7076,
3414,2015-09-10 11:35:18.518372,1441895718.515558,286.4613,100.90029999999999,248.7567,141.656,280.39459999999997,123.2566,
3415,2015-09-10 11:35:28.907942,1441895728.905142,286.0688,101.2473,248.07489999999999,142.86800000000002,280.39459999999997,125.5311,
3416,2015-09-10 11:35:39.311203,1441895739.3084,287.2463,104.02329999999999,248.07489999999999,142.46400000000003,281.13899999999995,131.44480000000001,
3417,2015-09-10 11:36:00.094914,1441895760.091642,285.67629999999997,101.9413,247.0522,144.282,281.5112,123.2566,
3418,2015-09-10 11:36:10.490665,1441895770.487555,289.6013,103.6763,247.39309999999998,143.27200000000002,283.0,127.3507,
3419,2015-09-10 11:36:20.919738,1441895780.916872,288.8163,105.06429999999999,246.3704,149.13000000000002,284.11659999999995,122.34680000000002,
3420,2015-09-10 11:36:31.308419,1441895791.305477,290.3863,102.6353,246.7113,152.76600000000002,280.39459999999997,120.0723,
3421,2015-09-10 11:36:41.760369,1441895801.75728,291.5638,107.49329999999999,247.39309999999998,143.47400000000002,283.7444,115.0684,
3422,2015-09-10 11:36:52.150470,1441895812.147396,292.7413,105.75829999999999,247.0522,143.87800000000001,283.37219999999996,115.0684,
3423,2015-09-10 11:37:02.584742,1441895822.579287,291.9563,105.4113,246.02949999999998,145.69600000000003,284.861,112.79390000000001,
3424,2015-09-10 11:37:23.612120,1441895843.608876,293.1338,106.4523,244.6659,148.92800000000003,286.34979999999996,125.5311,
3425,2015-09-10 11:37:44.475850,1441895864.471923,292.7413,105.06429999999999,245.0068,148.72600000000003,288.58299999999997,114.6135,
3426,2015-09-10 11:38:05.289208,1441895885.285898,298.23629999999997,104.02329999999999,245.0068,147.716,288.58299999999997,120.98210000000002,
3427,2015-09-10 11:38:15.683058,1441895895.679579,299.0213,101.9413,243.98409999999998,151.75600000000003,288.21079999999995,120.98210000000002,
3428,2015-09-10 11:38:26.149632,1441895906.146639,298.23629999999997,100.2063,243.64319999999998,154.98800000000003,287.46639999999996,116.4331,
3429,2015-09-10 11:38:36.544498,1441895916.541339,298.6288,102.28829999999999,242.9614,153.372,289.6996,114.1586,
3430,2015-09-10 11:38:47.055272,1441895927.051715,297.0588,100.2063,242.9614,153.17000000000002,290.0718,116.888,
3431,2015-09-10 11:39:07.937806,1441895947.933958,298.6288,105.06429999999999,243.30229999999997,151.15,290.8162,118.2527,
3432,2015-09-10 11:39:17.918160,1441895957.914072,297.8438,104.02329999999999,242.6205,153.372,290.8162,119.16250000000001,
3433,2015-09-10 11:39:28.741005,1441895968.737521,296.2738,104.02329999999999,242.2796,156.40200000000002,290.8162,119.16250000000001,
3434,2015-09-10 11:39:49.634693,1441895989.631391,299.0213,101.9413,242.6205,156.806,290.8162,112.79390000000001,
3435,2015-09-10 11:40:10.475803,1441896010.472105,300.5913,104.02329999999999,242.6205,151.95800000000003,290.44399999999996,115.0684,
3436,2015-09-10 11:40:31.435322,1441896031.431869,301.7688,104.02329999999999,241.93869999999998,157.008,290.8162,115.5233,
3437,2015-09-10 11:40:41.401714,1441896041.398473,302.1613,102.28829999999999,242.2796,157.61400000000003,291.1884,116.4331,
3438,2015-09-10 11:40:52.276517,1441896052.272406,303.3388,103.6763,242.2796,158.22000000000003,290.44399999999996,122.8017,
3439,2015-09-10 11:41:13.222337,1441896073.218796,302.9463,106.1053,241.93869999999998,155.59400000000002,290.8162,119.16250000000001,
3440,2015-09-10 11:41:23.193814,1441896083.190142,301.3763,110.96329999999999,242.9614,147.716,289.32739999999995,117.3429,
3441,2015-09-10 11:41:34.152623,1441896094.149044,303.3388,107.49329999999999,241.59779999999998,156.40200000000002,290.44399999999996,117.3429,
3442,2015-09-10 11:41:55.054706,1441896115.050294,303.7313,109.92229999999999,242.2796,151.75600000000003,290.0718,111.42920000000001,
3443,2015-09-10 11:42:15.948705,1441896135.945213,303.3388,106.79929999999999,241.59779999999998,155.99800000000002,286.722,117.79780000000001,
3444,2015-09-10 11:42:36.813583,1441896156.810966,302.5538,110.96329999999999,241.93869999999998,151.35200000000003,288.9552,113.7037,
3445,2015-09-10 11:42:57.785541,1441896177.782611,303.7313,106.4523,241.59779999999998,159.02800000000002,290.44399999999996,116.888,
3446,2015-09-10 11:43:08.179814,1441896188.177237,302.1613,107.1463,241.59779999999998,157.81600000000003,288.21079999999995,118.7076,
3447,2015-09-10 11:43:18.752097,1441896198.749509,302.1613,106.1053,241.59779999999998,159.23000000000002,289.32739999999995,115.9782,
3448,2015-09-10 11:43:29.144780,1441896209.141632,303.7313,108.8813,242.2796,153.17000000000002,285.6054,118.2527,
3449,2015-09-10 11:43:39.618238,1441896219.615354,302.9463,108.53429999999999,241.93869999999998,154.98800000000003,286.34979999999996,118.2527,
3450,2015-09-10 11:43:50.009633,1441896230.006796,301.3763,110.96329999999999,242.6205,150.948,284.48879999999997,113.2488,
3451,2015-09-10 11:44:00.393290,1441896240.389771,302.5538,105.4113,241.93869999999998,160.644,287.0942,115.5233,
3452,2015-09-10 11:44:21.235842,1441896261.232795,302.9463,106.1053,241.59779999999998,160.038,286.34979999999996,121.437,
3453,2015-09-10 11:44:34.818267,1441896274.815517,302.5538,110.26929999999999,242.6205,151.75600000000003,284.861,116.888,
3454,2015-09-10 11:44:45.033359,1441896285.028754,302.9463,110.96329999999999,242.2796,152.76600000000002,283.7444,119.61739999999999,
3455,2015-09-10 11:44:54.951359,1441896294.9485,303.7313,112.3513,241.59779999999998,154.58400000000003,282.6278,113.7037,
3456,2015-09-10 11:45:05.000337,1441896304.997247,303.7313,108.8813,241.25689999999997,160.24,284.861,113.7037,
3457,2015-09-10 11:45:14.819018,1441896314.816093,302.5538,109.22829999999999,241.25689999999997,160.644,284.48879999999997,114.1586,
3458,2015-09-10 11:45:24.908663,1441896324.905861,303.3388,111.3103,241.59779999999998,155.19000000000003,283.0,111.42920000000001,
3459,2015-09-10 11:45:34.874982,1441896334.871506,301.3763,107.1463,241.59779999999998,161.04800000000003,288.21079999999995,117.3429,
3460,2015-09-10 11:45:45.133444,1441896345.130113,299.8063,108.1873,241.59779999999998,158.01800000000003,284.861,120.52720000000001,
3461,2015-09-10 11:45:55.178411,1441896355.175503,300.1988,107.49329999999999,241.59779999999998,158.62400000000002,284.48879999999997,120.0723,
3462,2015-09-10 11:46:05.446302,1441896365.443113,301.7688,112.3513,241.59779999999998,153.574,282.6278,115.5233,
3463,2015-09-10 11:46:15.838501,1441896375.835518,300.5913,109.5753,241.25689999999997,160.84600000000003,281.13899999999995,120.0723,
3464,2015-09-10 11:46:26.198149,1441896386.195017,299.4138,109.22829999999999,240.916,161.04800000000003,282.6278,121.8919,
3465,2015-09-10 11:46:46.930424,1441896406.92747,297.0588,111.3103,241.59779999999998,158.01800000000003,284.11659999999995,121.8919,
3466,2015-09-10 11:47:07.708787,1441896427.705742,298.23629999999997,109.92229999999999,241.59779999999998,161.45200000000003,283.7444,120.98210000000002,
3467,2015-09-10 11:47:18.101678,1441896438.098661,299.0213,112.69829999999999,241.25689999999997,159.43200000000002,283.37219999999996,120.0723,
3468,2015-09-10 11:47:28.578687,1441896448.575698,299.4138,115.8213,240.916,159.63400000000001,280.39459999999997,115.0684,
3469,2015-09-10 11:47:38.974320,1441896458.971111,298.23629999999997,112.00429999999999,240.916,162.26000000000002,282.6278,123.2566,
3470,2015-09-10 11:47:49.406681,1441896469.403332,297.8438,114.7803,240.916,162.05800000000002,280.0224,126.8958,
3471,2015-09-10 11:48:10.297556,1441896490.294226,296.2738,111.65729999999999,241.25689999999997,161.85600000000002,283.0,120.98210000000002,
3472,2015-09-10 11:48:31.127394,1441896511.123984,296.6663,114.0863,242.2796,155.79600000000002,282.25559999999996,118.2527,
3473,2015-09-10 11:48:41.090885,1441896521.087738,294.7038,115.12729999999999,242.2796,153.17000000000002,282.25559999999996,116.888,
3474,2015-09-10 11:48:51.943015,1441896531.938995,297.4513,110.26929999999999,241.59779999999998,162.66400000000002,283.0,116.888,
3475,2015-09-10 11:49:12.820310,1441896552.817174,295.0963,112.69829999999999,241.93869999999998,154.78600000000003,280.7668,121.437,
3476,2015-09-10 11:49:33.618777,1441896573.61532,295.48879999999997,116.86229999999999,241.93869999999998,154.98800000000003,280.0224,116.4331,
3477,2015-09-10 11:49:54.500840,1441896594.497567,295.48879999999997,111.65729999999999,241.25689999999997,163.27,284.861,122.8017,
3478,2015-09-10 11:50:04.894164,1441896604.890601,295.0963,118.9443,241.93869999999998,154.18,279.27799999999996,118.7076,
3479,2015-09-10 11:50:15.336869,1441896615.333329,297.0588,117.5563,241.25689999999997,160.24,281.5112,116.4331,
3480,2015-09-10 11:50:25.367323,1441896625.363707,294.7038,115.8213,241.59779999999998,162.46200000000002,283.37219999999996,116.888,
3481,2015-09-10 11:50:36.250570,1441896636.246915,293.9188,115.12729999999999,241.59779999999998,163.068,282.6278,116.4331,
3482,2015-09-10 11:50:46.653386,1441896646.64182,294.3113,116.16829999999999,240.916,162.46200000000002,280.0224,119.61739999999999,
3483,2015-09-10 11:50:57.086449,1441896657.082653,295.8813,119.63829999999999,241.59779999999998,154.58400000000003,277.7892,119.61739999999999,
3484,2015-09-10 11:51:17.913092,1441896677.909154,294.7038,115.4743,241.59779999999998,163.674,281.13899999999995,125.986,
3485,2015-09-10 11:51:38.749287,1441896698.745353,296.6663,118.2503,241.25689999999997,161.85600000000002,278.16139999999996,120.98210000000002,
3486,2015-09-10 11:51:59.586905,1441896719.583129,294.7038,124.1493,241.59779999999998,154.18,277.7892,120.52720000000001,
3487,2015-09-10 11:52:20.442116,1441896740.43845,293.5263,116.16829999999999,241.25689999999997,164.07800000000003,278.16139999999996,125.07620000000001,
3488,2015-09-10 11:52:41.291964,1441896761.288274,296.2738,121.37329999999999,240.916,160.442,276.6726,120.98210000000002,
3489,2015-09-10 11:53:02.238383,1441896782.233966,295.0963,122.4143,241.25689999999997,157.81600000000003,276.6726,124.6213,
3490,2015-09-10 11:53:23.175143,1441896803.171502,293.1338,126.57829999999998,241.59779999999998,155.59400000000002,277.04479999999995,123.2566,
3491,2015-09-10 11:53:44.129511,1441896824.125273,291.9563,121.37329999999999,241.25689999999997,164.28000000000003,283.37219999999996,128.2605,
3492,2015-09-10 11:54:04.919157,1441896844.915193,293.1338,123.80229999999999,240.5751,162.26000000000002,280.7668,129.17030000000003,
3493,2015-09-10 11:54:25.652556,1441896865.648987,293.5263,125.19029999999998,241.25689999999997,159.23000000000002,280.7668,124.1664,
3494,2015-09-10 11:54:46.360394,1441896886.356569,292.3488,122.4143,241.25689999999997,155.59400000000002,279.27799999999996,125.986,
3495,2015-09-10 11:55:07.117647,1441896907.113722,291.5638,120.33229999999999,241.59779999999998,157.21,279.6502,128.71540000000002,
3496,2015-09-10 11:55:27.831451,1441896927.827693,293.9188,124.49629999999999,241.25689999999997,157.008,277.417,125.07620000000001,
3497,2015-09-10 11:55:37.803487,1441896937.799775,295.48879999999997,122.06729999999999,240.916,163.472,277.7892,128.71540000000002,
3498,2015-09-10 11:55:48.579356,1441896948.57508,297.0588,121.7203,240.916,159.836,276.6726,129.17030000000003,
3499,2015-09-10 11:56:09.292420,1441896969.288664,291.9563,119.9853,241.93869999999998,157.61400000000003,275.9282,130.53500000000003,
3500,2015-09-10 11:56:30.003206,1441896989.999139,293.5263,121.7203,241.59779999999998,160.24,277.04479999999995,126.8958,
3501,2015-09-10 11:56:50.686921,1441897010.682859,291.5638,128.66029999999998,241.93869999999998,157.412,275.9282,129.17030000000003,
3502,2015-09-10 11:57:00.666636,1441897020.662127,294.7038,126.9253,241.25689999999997,164.28000000000003,276.30039999999997,126.8958,
3503,2015-09-10 11:57:11.396662,1441897031.392762,293.5263,123.80229999999999,240.916,165.29000000000002,276.30039999999997,127.80560000000001,
3504,2015-09-10 11:57:32.213871,1441897052.208074,295.48879999999997,123.4553,240.5751,164.88600000000002,275.556,137.35850000000002,
3505,2015-09-10 11:57:52.951724,1441897072.947722,293.1338,126.57829999999998,240.916,166.906,274.8116,146.00160000000002,
3506,2015-09-10 11:58:13.706386,1441897093.702314,293.1338,126.57829999999998,240.916,164.88600000000002,274.06719999999996,138.72320000000002,
3507,2015-09-10 11:58:34.504484,1441897114.500351,289.9938,129.7013,241.93869999999998,159.23000000000002,275.18379999999996,133.7193,
3508,2015-09-10 11:58:55.311617,1441897135.306999,289.9938,128.66029999999998,241.93869999999998,158.62400000000002,276.6726,127.80560000000001,
3509,2015-09-10 11:59:05.295106,1441897145.291208,291.5638,125.19029999999998,241.59779999999998,158.82600000000002,276.30039999999997,128.71540000000002,
3510,2015-09-10 11:59:16.101733,1441897156.097527,291.9563,119.9853,241.25689999999997,167.71400000000003,279.27799999999996,130.08010000000002,
3511,2015-09-10 11:59:26.091878,1441897166.088086,291.9563,124.8433,241.59779999999998,159.23000000000002,275.9282,127.3507,
3512,2015-09-10 11:59:36.817150,1441897176.81295,291.9563,124.8433,241.59779999999998,158.82600000000002,275.18379999999996,126.8958,
3513,2015-09-10 11:59:57.576643,1441897197.572074,292.7413,125.53729999999999,240.916,164.28000000000003,276.30039999999997,123.71150000000002,
3514,2015-09-10 12:00:07.568702,1441897207.5646,290.3863,119.63829999999999,240.916,167.91600000000003,278.9058,129.6252,
3515,2015-09-10 12:00:18.311876,1441897218.307494,289.9938,125.8843,241.25689999999997,158.22000000000003,276.30039999999997,127.3507,
3516,2015-09-10 12:00:39.136444,1441897239.124622,291.9563,124.8433,241.59779999999998,158.42200000000003,276.30039999999997,126.44090000000001,
3517,2015-09-10 12:00:49.121129,1441897249.11683,291.9563,125.53729999999999,241.59779999999998,160.84600000000003,275.556,126.44090000000001,
3518,2015-09-10 12:00:59.917026,1441897259.912924,291.1713,122.4143,241.25689999999997,168.11800000000002,277.04479999999995,130.53500000000003,
3519,2015-09-10 12:01:20.639665,1441897280.634937,289.2088,123.80229999999999,241.59779999999998,159.43200000000002,275.556,126.8958,
3520,2015-09-10 12:01:30.637463,1441897290.633503,289.2088,122.76129999999999,241.59779999999998,167.71400000000003,275.9282,126.8958,
3521,2015-09-10 12:01:41.368052,1441897301.363733,289.2088,128.66029999999998,241.93869999999998,159.63400000000001,274.4394,127.3507,
3522,2015-09-10 12:01:51.357934,1441897311.35346,290.7788,124.8433,241.59779999999998,161.25000000000003,274.8116,127.80560000000001,
3523,2015-09-10 12:02:02.148613,1441897322.143825,289.2088,122.4143,241.59779999999998,164.07800000000003,274.8116,132.8095,
3524,2015-09-10 12:02:12.140087,1441897332.135209,288.42379999999997,123.10829999999999,241.93869999999998,161.45200000000003,274.4394,132.8095,
3525,2015-09-10 12:02:22.906967,1441897342.902182,288.8163,120.33229999999999,241.59779999999998,168.72400000000002,277.7892,130.9899,
3526,2015-09-10 12:02:32.893197,1441897352.888992,289.9938,126.57829999999998,241.59779999999998,161.25000000000003,275.9282,130.08010000000002,
3527,2015-09-10 12:02:43.647536,1441897363.642919,291.5638,123.80229999999999,241.25689999999997,166.704,275.18379999999996,130.08010000000002,
3528,2015-09-10 12:02:53.649646,1441897373.645448,289.9938,121.37329999999999,241.59779999999998,168.92600000000002,276.30039999999997,131.44480000000001,
3529,2015-09-10 12:03:04.397843,1441897384.393294,289.6013,124.1493,241.59779999999998,163.472,274.8116,126.8958,
3530,2015-09-10 12:03:14.387040,1441897394.381902,288.42379999999997,124.8433,241.93869999999998,161.45200000000003,273.695,128.2605,
3531,2015-09-10 12:03:25.340956,1441897405.336194,289.2088,121.37329999999999,241.59779999999998,168.92600000000002,275.556,129.17030000000003,
3532,2015-09-10 12:03:35.387215,1441897415.382494,289.9938,122.06729999999999,241.59779999999998,168.72400000000002,274.8116,127.3507,
3533,2015-09-10 12:03:46.077717,1441897426.073083,288.42379999999997,122.76129999999999,241.59779999999998,166.906,275.556,131.89970000000002,
3534,2015-09-10 12:03:56.068412,1441897436.064056,289.9938,122.06729999999999,241.59779999999998,168.11800000000002,275.18379999999996,129.17030000000003,
3535,2015-09-10 12:04:06.868995,1441897446.864431,289.9938,124.1493,241.59779999999998,162.26000000000002,274.8116,131.44480000000001,
3536,2015-09-10 12:04:16.867921,1441897456.863571,289.9938,124.1493,241.25689999999997,164.48200000000003,275.18379999999996,131.89970000000002,
3537,2015-09-10 12:04:27.669619,1441897467.665045,289.9938,122.06729999999999,241.25689999999997,168.52200000000002,275.556,134.62910000000002,
3538,2015-09-10 12:04:37.665280,1441897477.660787,289.9938,123.80229999999999,241.25689999999997,166.906,275.18379999999996,133.26440000000002,
3539,2015-09-10 12:04:48.480594,1441897488.475395,293.1338,121.7203,240.916,165.29000000000002,274.8116,125.986,
3540,2015-09-10 12:04:58.475439,1441897498.47053,290.7788,124.8433,241.25689999999997,159.836,275.18379999999996,127.80560000000001,
3541,2015-09-10 12:05:09.271396,1441897509.266862,292.3488,120.6793,240.916,168.72400000000002,275.9282,132.8095,
3542,2015-09-10 12:05:19.266255,1441897519.261199,290.3863,121.7203,241.25689999999997,168.72400000000002,275.18379999999996,132.3546,
3543,2015-09-10 12:05:30.057173,1441897530.051626,291.1713,122.4143,241.25689999999997,169.12800000000001,275.556,133.7193,
3544,2015-09-10 12:05:40.055392,1441897540.050161,289.6013,127.2723,241.93869999999998,159.63400000000001,274.06719999999996,134.1742,
3545,2015-09-10 12:05:50.818324,1441897550.813879,289.6013,126.9253,241.93869999999998,161.45200000000003,275.556,135.5389,
3546,2015-09-10 12:06:00.824805,1441897560.820334,289.9938,129.7013,241.93869999999998,159.23000000000002,275.18379999999996,135.5389,
3547,2015-09-10 12:06:11.539156,1441897571.5341,288.8163,127.96629999999999,241.59779999999998,162.05800000000002,275.18379999999996,137.35850000000002,
3548,2015-09-10 12:06:21.543916,1441897581.538939,289.9938,126.9253,241.59779999999998,165.29000000000002,275.18379999999996,134.1742,
3549,2015-09-10 12:06:32.363808,1441897592.359195,289.6013,122.06729999999999,241.25689999999997,168.11800000000002,276.6726,137.35850000000002,
3550,2015-09-10 12:06:42.362559,1441897602.357928,288.42379999999997,125.8843,241.93869999999998,159.63400000000001,274.06719999999996,135.99380000000002,
3551,2015-09-10 12:06:53.084879,1441897613.080048,288.8163,126.2313,241.93869999999998,160.644,275.18379999999996,136.44870000000003,
3552,2015-09-10 12:07:03.079066,1441897623.074533,291.5638,125.8843,241.59779999999998,163.674,274.8116,134.1742,
3553,2015-09-10 12:07:13.849292,1441897633.844295,290.3863,126.9253,241.59779999999998,160.24,275.18379999999996,134.62910000000002,
3554,2015-09-10 12:07:23.851593,1441897643.846681,289.2088,123.80229999999999,241.59779999999998,166.704,276.6726,137.35850000000002,
3555,2015-09-10 12:07:34.570756,1441897654.565807,291.5638,125.8843,241.59779999999998,161.25000000000003,274.4394,137.35850000000002,
3556,2015-09-10 12:07:44.576959,1441897664.571896,290.7788,123.80229999999999,241.59779999999998,162.26000000000002,274.8116,140.54280000000003,
3557,2015-09-10 12:07:55.370027,1441897675.365462,290.7788,127.2723,241.59779999999998,161.25000000000003,274.8116,136.9036,
3558,2015-09-10 12:08:05.371248,1441897685.366655,289.9938,124.8433,241.59779999999998,164.28000000000003,275.556,141.90750000000003,
3559,2015-09-10 12:08:16.189035,1441897696.184424,291.5638,124.1493,241.59779999999998,163.472,275.556,134.1742,
3560,2015-09-10 12:08:26.195546,1441897706.190848,290.7788,122.06729999999999,241.59779999999998,164.48200000000003,275.18379999999996,138.72320000000002,
3561,2015-09-10 12:08:36.947123,1441897716.941858,291.1713,123.80229999999999,241.59779999999998,168.52200000000002,274.4394,136.9036,
3562,2015-09-10 12:08:46.962355,1441897726.957625,291.5638,125.8843,241.93869999999998,163.068,275.556,133.7193,
3563,2015-09-10 12:08:57.700334,1441897737.694901,291.1713,124.8433,241.93869999999998,161.65400000000002,275.18379999999996,134.62910000000002,
3564,2015-09-10 12:09:07.710785,1441897747.705676,289.2088,120.6793,241.93869999999998,168.52200000000002,277.7892,135.99380000000002,
3565,2015-09-10 12:09:18.486882,1441897758.481956,290.3863,123.80229999999999,241.59779999999998,166.098,277.04479999999995,132.8095,
3566,2015-09-10 12:09:28.492418,1441897768.487241,289.6013,124.8433,241.59779999999998,164.88600000000002,275.9282,137.81340000000003,
3567,2015-09-10 12:09:39.186183,1441897779.180739,290.3863,126.9253,241.93869999999998,161.45200000000003,275.556,132.8095,
3568,2015-09-10 12:09:49.190633,1441897789.185769,291.1713,127.61929999999998,241.93869999999998,160.442,275.556,133.26440000000002,
3569,2015-09-10 12:09:59.895942,1441897799.890545,289.6013,127.2723,241.93869999999998,160.038,275.9282,134.1742,
3570,2015-09-10 12:10:09.901367,1441897809.896399,289.2088,125.19029999999998,241.59779999999998,167.51200000000003,276.30039999999997,136.44870000000003,
3571,2015-09-10 12:10:20.610370,1441897820.605145,291.1713,129.0073,241.93869999999998,160.84600000000003,274.4394,135.5389,
3572,2015-09-10 12:10:30.621349,1441897830.616497,291.1713,126.9253,241.93869999999998,161.25000000000003,274.4394,137.35850000000002,
3573,2015-09-10 12:10:41.321417,1441897841.316099,291.5638,128.3133,241.93869999999998,161.85600000000002,275.556,133.26440000000002,
3574,2015-09-10 12:10:51.333487,1441897851.328013,290.7788,125.8843,241.93869999999998,161.45200000000003,274.8116,134.62910000000002,
3575,2015-09-10 12:11:02.054752,1441897862.049738,291.9563,127.2723,241.59779999999998,160.644,274.06719999999996,135.99380000000002,
3576,2015-09-10 12:11:12.058061,1441897872.053177,291.5638,126.9253,241.93869999999998,159.63400000000001,275.18379999999996,135.99380000000002,
3577,2015-09-10 12:11:22.746070,1441897882.740455,290.3863,123.10829999999999,241.93869999999998,168.11800000000002,276.6726,136.44870000000003,
3578,2015-09-10 12:11:32.761719,1441897892.756284,290.3863,125.53729999999999,241.93869999999998,166.704,275.9282,133.7193,
3579,2015-09-10 12:11:43.511905,1441897903.506262,291.1713,125.8843,241.93869999999998,167.10800000000003,275.18379999999996,133.26440000000002,
3580,2015-09-10 12:11:53.533388,1441897913.527847,288.42379999999997,129.3543,242.6205,160.24,275.18379999999996,133.7193,
3581,2015-09-10 12:12:04.219701,1441897924.213565,289.6013,127.2723,242.6205,162.46200000000002,275.9282,135.99380000000002,
3582,2015-09-10 12:12:14.241049,1441897934.235575,290.7788,121.7203,242.2796,169.33,276.6726,139.17810000000003,
3583,2015-09-10 12:12:24.994661,1441897944.989371,290.7788,124.8433,241.93869999999998,167.51200000000003,275.18379999999996,135.99380000000002,
3584,2015-09-10 12:12:35.013055,1441897955.007702,290.7788,126.57829999999998,242.2796,160.24,274.06719999999996,136.9036,
3585,2015-09-10 12:12:45.860418,1441897965.855131,291.1713,122.06729999999999,241.93869999999998,167.10800000000003,275.9282,139.17810000000003,
3586,2015-09-10 12:12:55.882160,1441897975.876694,290.7788,121.7203,241.93869999999998,168.92600000000002,276.6726,137.35850000000002,
3587,2015-09-10 12:13:06.633491,1441897986.627337,291.5638,125.19029999999998,242.2796,160.038,274.8116,134.1742,
3588,2015-09-10 12:13:16.904068,1441897996.898846,293.1338,120.33229999999999,241.59779999999998,163.674,275.9282,137.35850000000002,
3589,2015-09-10 12:13:27.338519,1441898007.332905,291.1713,122.76129999999999,241.93869999999998,161.04800000000003,275.9282,135.5389,
3590,2015-09-10 12:13:37.354022,1441898017.348307,291.1713,122.4143,241.59779999999998,162.05800000000002,275.18379999999996,136.9036,
3591,2015-09-10 12:13:48.091348,1441898028.086142,290.7788,125.8843,241.93869999999998,163.27,276.6726,133.7193,
3592,2015-09-10 12:13:58.109713,1441898038.104521,289.2088,122.76129999999999,241.93869999999998,166.502,277.7892,136.44870000000003,
3593,2015-09-10 12:14:08.902027,1441898048.896333,289.2088,125.8843,242.6205,158.22000000000003,277.04479999999995,137.35850000000002,
3594,2015-09-10 12:14:18.922610,1441898058.917354,290.7788,127.2723,241.93869999999998,159.43200000000002,276.6726,135.99380000000002,
3595,2015-09-10 12:14:29.611735,1441898069.605995,290.3863,125.53729999999999,241.59779999999998,165.89600000000002,278.16139999999996,140.08790000000002,
3596,2015-09-10 12:14:39.625946,1441898079.620603,289.2088,123.10829999999999,241.93869999999998,167.71400000000003,278.5336,141.45260000000002,
3597,2015-09-10 12:14:50.328959,1441898090.321262,291.1713,127.96629999999999,241.93869999999998,159.02800000000002,276.6726,137.81340000000003,
3598,2015-09-10 12:15:00.348810,1441898100.343084,290.7788,127.96629999999999,241.93869999999998,159.43200000000002,277.417,136.9036,
3599,2015-09-10 12:15:11.033086,1441898111.027504,290.3863,128.3133,242.2796,160.24,277.04479999999995,136.9036,
3600,2015-09-10 12:15:21.057235,1441898121.05169,292.3488,126.9253,241.93869999999998,160.644,276.6726,135.99380000000002,
