Arquivo gerado automaticamente - Dados do forno - LAFAC USP 
 
 
chave 	 Data e horario completo  	t_0 		s1 	s2 	s3 	s4 	s5 	s6	experimento
3597	2015-09-10 12:14:50.328959	1441898090.32	291.1713	127.9663	241.9387	159.028	276.6726	137.8134	None	
3598	2015-09-10 12:15:00.348810	1441898100.34	290.7788	127.9663	241.9387	159.432	277.417	136.9036	None	
3599	2015-09-10 12:15:11.033086	1441898111.03	290.3863	128.3133	242.2796	160.24	277.0448	136.9036	None	
3600	2015-09-10 12:15:21.057235	1441898121.05	292.3488	126.9253	241.9387	160.644	276.6726	135.9938	None	
3601	2015-09-10 12:15:31.775999	1441898131.77	291.9563	126.2313	242.2796	158.422	276.6726	136.9036	None	
3602	2015-09-10 12:15:41.796983	1441898141.79	291.1713	126.5783	242.2796	158.624	276.3004	137.3585	None	
3603	2015-09-10 12:15:52.475041	1441898152.47	290.3863	123.8023	242.2796	167.108	277.7892	137.3585	None	
3604	2015-09-10 12:16:02.498929	1441898162.49	293.1338	120.6793	241.9387	167.714	277.0448	138.7232	None	
3605	2015-09-10 12:16:13.196426	1441898173.19	292.7413	118.5973	241.5978	168.522	276.6726	139.633	None	
3606	2015-09-10 12:16:23.224605	1441898183.22	293.1338	122.0673	242.2796	160.644	274.8116	138.7232	None	
3607	2015-09-10 12:16:33.904602	1441898193.9	291.1713	123.1083	241.9387	166.704	276.6726	134.6291	None	
3608	2015-09-10 12:16:43.935826	1441898203.93	291.9563	118.9443	242.2796	167.512	278.5336	138.7232	None	
3609	2015-09-10 12:16:54.616851	1441898214.61	293.5263	122.4143	242.2796	158.826	276.6726	137.8134	None	
3610	2015-09-10 12:17:04.646356	1441898224.64	293.9188	122.7613	242.2796	158.826	275.556	139.1781	None	
3611	2015-09-10 12:17:15.309789	1441898235.3	293.1338	119.6383	241.9387	162.462	275.1838	141.4526	None	
3612	2015-09-10 12:17:25.335325	1441898245.33	291.9563	119.6383	241.9387	161.654	275.556	140.5428	None	
3613	2015-09-10 12:17:36.140671	1441898256.14	286.4613	119.6383	240.2342	163.27	271.834	136.9036	None	
3614	2015-09-10 12:17:46.171837	1441898266.17	287.6388	118.5973	240.5751	163.472	272.2062	135.9938	None	
3615	2015-09-10 12:17:56.852145	1441898276.85	286.0688	119.6383	240.5751	162.664	273.695	136.4487	None	
3616	2015-09-10 12:18:06.890477	1441898286.88	288.0313	118.9443	241.5978	160.442	275.1838	133.2644	None	
3617	2015-09-10 12:18:17.552438	1441898297.55	290.3863	118.9443	241.5978	153.574	275.1838	131.8997	None	
3618	2015-09-10 12:18:27.578987	1441898307.57	290.7788	117.5563	241.9387	155.19	277.417	130.0801	None	
3619	2015-09-10 12:18:38.290784	1441898318.28	294.7038	117.5563	242.6205	154.18	279.6502	128.2605	None	
3620	2015-09-10 12:18:48.319199	1441898328.31	296.6663	115.1273	242.6205	148.322	283.3722	124.6213	None	
3621	2015-09-10 12:18:59.009714	1441898339.0	298.6288	119.6383	243.9841	145.292	287.0942	122.8017	None	
3622	2015-09-10 12:19:09.050640	1441898349.04	300.5913	118.5973	245.0068	145.696	289.3274	120.5272	None	
3623	2015-09-10 12:19:19.785926	1441898359.78	298.2363	116.5153	246.7113	142.06	288.9552	119.6174	None	
3624	2015-09-10 12:19:29.818973	1441898369.81	297.4513	113.7393	248.7567	140.646	286.722	119.1625	None	
3625	2015-09-10 12:19:40.595957	1441898380.59	290.7788	110.6163	251.143	134.586	283.7444	117.7978	None	
3626	2015-09-10 12:19:50.635527	1441898390.63	289.6013	110.2693	253.5293	130.748	281.139	116.4331	None	
3627	2015-09-10 12:20:01.425890	1441898401.42	288.0313	107.8403	255.9156	127.112	277.417	113.7037	None	
3628	2015-09-10 12:20:11.465195	1441898411.46	284.1063	106.4523	258.6428	124.486	274.0672	112.339	None	
3629	2015-09-10 12:20:22.143387	1441898422.14	280.1813	105.7583	265.4608	122.87	271.0896	110.9743	None	
3630	2015-09-10 12:20:32.216492	1441898432.21	276.2563	103.3293	266.4835	120.244	267.3676	108.6998	None	
3631	2015-09-10 12:20:42.850958	1441898442.85	273.1163	102.9823	263.7563	120.042	263.2734	110.9743	None	
3632	2015-09-10 12:20:52.896319	1441898452.89	267.2288	100.9003	257.961	119.234	259.9236	108.2449	None	
3633	2015-09-10 12:21:03.617570	1441898463.61	263.6963	99.8593	252.1657	117.82	256.2016	106.4253	None	
3634	2015-09-10 12:21:13.663867	1441898473.66	261.7338	100.5533	249.4385	117.012	251.7352	107.3351	None	
3635	2015-09-10 12:21:24.365091	1441898484.36	258.2013	98.1243	244.325	116.81	249.1298	108.6998	None	
3636	2015-09-10 12:21:34.410882	1441898494.41	255.4538	97.4303	241.9387	115.396	245.4078	107.3351	None	
3637	2015-09-10 12:21:45.198425	1441898505.2	253.0988	96.7363	240.2342	112.366	242.058	105.0606	None	
3638	2015-09-10 12:21:55.270860	1441898515.27	249.1738	95.3483	236.1434	111.962	240.197	103.6959	None	
3639	2015-09-10 12:22:05.932260	1441898525.93	245.2488	92.9193	234.098	109.538	236.475	100.0567	None	
3640	2015-09-10 12:22:15.981235	1441898535.98	241.3238	91.5313	230.0072	108.73	233.4974	99.1469	None	
3641	2015-09-10 12:22:26.754470	1441898546.75	237.3988	89.7963	226.2573	107.518	230.892	98.2371	None	
3642	2015-09-10 12:22:36.806132	1441898556.8	235.0438	90.4903	225.2346	105.7	228.6588	96.8724	None	
3643	2015-09-10 12:22:47.481917	1441898567.48	232.6888	87.7143	223.871	103.882	225.309	95.9626	None	
3644	2015-09-10 12:22:57.534436	1441898577.53	229.9413	88.0613	219.4393	103.68	221.9592	94.5979	None	
3645	2015-09-10 12:23:08.226541	1441898588.22	228.7638	87.7143	216.7121	102.468	219.3538	93.2332	None	
3646	2015-09-10 12:23:18.281854	1441898598.28	225.6238	87.0203	216.3712	100.448	216.7484	92.3234	None	
3647	2015-09-10 12:23:29.113883	1441898609.11	223.2688	87.0203	215.3485	98.63	214.5152	90.9587	None	
3648	2015-09-10 12:23:39.167583	1441898619.16	219.7363	86.6733	213.644	97.418	212.282	90.9587	None	
3649	2015-09-10 12:23:49.864027	1441898629.86	216.5963	83.5503	211.5986	96.408	209.6766	90.0489	None	
3650	2015-09-10 12:23:59.918157	1441898639.91	213.8488	83.2033	209.2123	95.398	207.4434	88.6842	None	
3651	2015-09-10 12:24:10.654029	1441898650.65	211.4938	82.8563	206.826	94.994	204.838	88.2293	None	
3652	2015-09-10 12:24:20.720815	1441898660.72	209.1388	81.8153	205.1215	93.58	202.6048	86.8646	None	
3653	2015-09-10 12:24:31.382193	1441898671.38	207.1763	82.5093	202.0534	93.176	200.7438	86.8646	None	
3654	2015-09-10 12:24:41.440462	1441898681.44	205.2138	81.4683	201.3716	91.56	198.1384	86.4097	None	
3655	2015-09-10 12:24:52.146287	1441898692.14	201.6813	80.0803	198.9853	91.156	196.2774	85.045	None	
3656	2015-09-10 12:25:02.202270	1441898702.2	199.7188	79.7333	197.9626	90.348	194.4164	84.5901	None	
3657	2015-09-10 12:25:12.875189	1441898712.87	198.5413	78.6923	194.2127	89.54	192.1832	83.2254	None	
3658	2015-09-10 12:25:22.934593	1441898722.93	196.5788	77.9983	192.5082	88.732	190.3222	83.2254	None	
3659	2015-09-10 12:25:33.590331	1441898733.59	194.2238	77.9983	190.4628	88.328	188.4612	83.6803	None	
3660	2015-09-10 12:25:43.653473	1441898743.65	192.2613	76.9573	188.4174	87.722	186.6002	81.8607	None	
3661	2015-09-10 12:25:54.409614	1441898754.41	190.2988	76.2633	185.6902	87.318	184.7392	81.8607	None	
3662	2015-09-10 12:26:04.478320	1441898764.47	189.5138	76.2633	182.963	87.318	182.8782	80.9509	None	
3663	2015-09-10 12:26:15.148228	1441898775.14	185.5888	75.5693	181.5994	86.51	181.3894	80.0411	None	
3664	2015-09-10 12:26:25.211065	1441898785.21	185.5888	75.2223	180.9176	84.692	179.9006	79.5862	None	
3665	2015-09-10 12:26:35.915303	1441898795.91	182.8413	72.4463	178.5313	84.692	178.4118	79.5862	None	
3666	2015-09-10 12:26:45.991963	1441898805.99	182.0563	72.4463	177.1677	84.086	176.923	79.1313	None	
3667	2015-09-10 12:26:56.707291	1441898816.7	180.4863	74.1813	174.0996	84.692	175.062	79.1313	None	
3668	2015-09-10 12:27:06.780504	1441898826.78	178.1313	73.4873	173.4178	83.48	173.201	77.7666	None	
3669	2015-09-10 12:27:17.454443	1441898837.45	175.3838	73.8343	171.0315	84.086	171.7122	79.5862	None	
3670	2015-09-10 12:27:27.532482	1441898847.53	173.8138	74.1813	169.327	83.48	170.5956	78.6764	None	
3671	2015-09-10 12:27:38.257960	1441898858.25	174.2063	72.0993	168.3043	81.662	169.1068	77.7666	None	
3672	2015-09-10 12:27:48.344518	1441898868.34	172.2438	71.7523	167.6225	80.248	167.618	76.8568	None	
3673	2015-09-10 12:27:58.998236	1441898878.99	171.4588	72.7933	166.5998	80.248	165.3848	76.4019	None	
3674	2015-09-10 12:28:09.085098	1441898889.08	169.4963	72.0993	166.2589	78.632	164.6404	75.0372	None	
3675	2015-09-10 12:28:19.851593	1441898899.85	168.3188	71.4053	163.8726	78.632	162.7794	75.0372	None	
3676	2015-09-10 12:28:29.979757	1441898909.98	165.1788	70.7113	162.1681	79.238	161.6628	75.947	None	
3677	2015-09-10 12:28:40.589709	1441898920.59	165.1788	70.3643	161.1454	78.026	159.8018	74.1274	None	
3678	2015-09-10 12:28:50.662670	1441898930.66	164.0013	69.3233	160.4636	77.42	159.0574	73.6725	None	
3679	2015-09-10 12:29:01.351764	1441898941.35	162.4313	68.9763	158.0773	77.016	157.5686	73.6725	None	
3680	2015-09-10 12:29:11.430792	1441898951.43	160.4688	68.2823	157.0546	76.006	156.452	72.7627	None	
3681	2015-09-10 12:29:22.176448	1441898962.17	158.5063	67.2413	156.0319	74.996	155.3354	72.7627	None	
3682	2015-09-10 12:29:32.253434	1441898972.25	156.9363	67.9353	155.0092	75.198	153.8466	72.3078	None	
3683	2015-09-10 12:29:42.897453	1441898982.89	156.5438	66.5473	155.0092	73.582	152.73	70.9431	None	
3684	2015-09-10 12:29:52.976709	1441898992.97	154.5813	65.8533	153.9865	72.774	151.2412	71.8529	None	
3685	2015-09-10 12:30:03.667322	1441899003.66	153.4038	65.5063	151.9411	72.976	150.1246	71.8529	None	
3686	2015-09-10 12:30:13.738703	1441899013.73	151.8338	64.8123	150.9184	72.37	148.6358	71.398	None	
3687	2015-09-10 12:30:24.454958	1441899024.45	150.6563	64.4653	150.2366	71.562	147.5192	70.4882	None	
3688	2015-09-10 12:30:34.528599	1441899034.52	149.4788	65.1593	149.2139	71.36	146.4026	70.4882	None	
3689	2015-09-10 12:30:45.285584	1441899045.28	149.8713	64.4653	147.5094	70.956	144.9138	69.5784	None	
3690	2015-09-10 12:30:55.370269	1441899055.37	147.5163	64.8123	146.4867	70.552	144.1694	70.0333	None	
3691	2015-09-10 12:31:06.035198	1441899066.03	147.5163	64.8123	146.1458	70.148	142.6806	69.5784	None	
3692	2015-09-10 12:31:16.111494	1441899076.11	146.7313	63.7713	144.4413	70.148	141.9362	69.1235	None	
3693	2015-09-10 12:31:26.793493	1441899086.79	144.3763	62.3833	142.7368	69.744	140.8196	69.1235	None	
3694	2015-09-10 12:31:36.874675	1441899096.87	143.9838	62.0363	142.7368	68.734	139.703	68.6686	None	
3695	2015-09-10 12:31:47.549158	1441899107.54	142.8063	62.7303	141.3732	68.532	138.5864	68.2137	None	
3696	2015-09-10 12:31:57.628431	1441899117.62	140.4513	62.7303	141.0323	68.128	137.842	67.7588	None	
3697	2015-09-10 12:32:08.284009	1441899128.28	141.2363	62.3833	140.6914	67.118	136.7254	67.3039	None	
3698	2015-09-10 12:32:18.371370	1441899138.37	138.8813	61.6893	138.9869	66.714	135.981	67.3039	None	
3699	2015-09-10 12:32:29.197603	1441899149.19	137.7038	61.3423	137.6233	66.916	134.8644	66.849	None	
3700	2015-09-10 12:32:39.296150	1441899159.29	136.5263	61.3423	136.6006	66.916	134.12	66.3941	None	
3701	2015-09-10 12:32:49.936608	1441899169.93	136.9188	60.6483	136.6006	65.502	132.6312	65.0294	None	
3702	2015-09-10 12:33:00.031054	1441899180.03	135.3488	59.9543	135.237	65.502	131.8868	65.9392	None	
3703	2015-09-10 12:33:10.700927	1441899190.7	135.3488	60.3013	133.5325	65.906	131.1424	65.9392	None	
3704	2015-09-10 12:33:20.783224	1441899200.78	134.1713	59.6073	132.8507	65.098	130.0258	65.4843	None	
3705	2015-09-10 12:33:31.438950	1441899211.43	131.8163	58.9133	133.1916	64.29	129.2814	65.4843	None	
3706	2015-09-10 12:33:41.540637	1441899221.54	131.4238	58.5663	132.5098	64.088	128.537	65.0294	None	
3707	2015-09-10 12:33:52.251665	1441899232.25	130.6388	58.2193	129.4417	65.098	127.4204	65.0294	None	
3708	2015-09-10 12:34:02.353202	1441899242.35	130.2463	58.9133	129.1008	64.492	126.676	65.0294	None	
3709	2015-09-10 12:34:13.006710	1441899253.0	129.8538	59.6073	128.419	64.088	125.1872	65.4843	None	
3710	2015-09-10 12:34:23.108353	1441899263.1	129.4613	59.2603	127.7372	63.482	124.815	64.5745	None	
3711	2015-09-10 12:34:33.749460	1441899273.74	128.6763	59.9543	126.7145	63.28	124.0706	65.0294	None	
3712	2015-09-10 12:34:43.858317	1441899283.85	126.7138	59.2603	126.7145	62.27	123.3262	65.0294	None	
3713	2015-09-10 12:34:54.506006	1441899294.5	127.4988	59.2603	125.6918	62.472	122.5818	64.1196	None	
3714	2015-09-10 12:35:04.600744	1441899304.6	127.1063	58.9133	124.6691	62.674	121.4652	63.6647	None	
3715	2015-09-10 12:35:15.274598	1441899315.27	125.5363	57.5253	123.9873	62.068	121.093	63.6647	None	
3716	2015-09-10 12:35:25.382476	1441899325.38	124.3588	57.1783	122.9646	61.664	119.9764	63.6647	None	
3717	2015-09-10 12:35:36.039528	1441899336.03	123.5738	57.5253	121.601	61.664	119.232	62.7549	None	
3718	2015-09-10 12:35:46.137947	1441899346.13	123.1813	57.5253	121.601	61.058	118.4876	62.7549	None	
3719	2015-09-10 12:35:56.807591	1441899356.8	121.2188	56.8313	120.9192	60.856	118.1154	63.2098	None	
3720	2015-09-10 12:36:06.922615	1441899366.92	122.0038	56.4843	120.5783	60.25	117.371	62.3	None	
3721	2015-09-10 12:36:17.526183	1441899377.52	121.2188	56.1373	119.5556	60.048	116.6266	61.8451	None	
3722	2015-09-10 12:36:27.635446	1441899387.63	120.0413	55.4433	119.2147	59.442	115.8822	60.9353	None	
3723	2015-09-10 12:36:38.307778	1441899398.3	118.8638	55.4433	117.8511	59.442	115.51	60.4804	None	
3724	2015-09-10 12:36:48.424935	1441899408.42	118.0788	56.1373	117.5102	59.038	114.3934	60.4804	None	
3725	2015-09-10 12:36:59.070524	1441899419.07	118.4713	55.4433	116.8284	59.038	113.649	59.5706	None	
3726	2015-09-10 12:37:09.188871	1441899429.18	117.6863	54.7493	116.8284	58.23	113.2768	59.5706	None	
3727	2015-09-10 12:37:19.908790	1441899439.9	115.7238	55.0963	116.8284	58.028	112.5324	59.5706	None	
3728	2015-09-10 12:37:30.009761	1441899450.01	115.3313	55.4433	115.4648	58.028	112.1602	59.5706	None	
3729	2015-09-10 12:37:40.654690	1441899460.65	115.7238	55.4433	114.4421	58.028	111.4158	59.1157	None	
3730	2015-09-10 12:37:50.776346	1441899470.77	115.3313	55.4433	114.1012	57.624	111.0436	58.6608	None	
3731	2015-09-10 12:38:01.377049	1441899481.37	113.3688	54.7493	112.7376	57.826	110.2992	58.6608	None	
3732	2015-09-10 12:38:11.496104	1441899491.49	113.3688	55.0963	112.7376	57.22	109.5548	58.6608	None	
3733	2015-09-10 12:38:22.157514	1441899502.15	112.9763	53.3613	112.0558	56.412	108.8104	58.6608	None	
3734	2015-09-10 12:38:32.271629	1441899512.27	111.7988	53.0143	111.0331	56.412	108.4382	58.2059	None	
3735	2015-09-10 12:38:43.001426	1441899523.0	112.1913	53.7083	110.3513	56.614	107.6938	58.2059	None	
3736	2015-09-10 12:38:53.118958	1441899533.11	111.7988	53.3613	110.3513	56.412	106.9494	58.2059	None	
3737	2015-09-10 12:39:03.779930	1441899543.77	110.6213	52.3203	109.6695	55.806	106.9494	57.2961	None	
3738	2015-09-10 12:39:13.913013	1441899553.91	109.4438	53.3613	109.6695	55.806	106.205	58.2059	None	
3739	2015-09-10 12:39:24.500428	1441899564.5	109.4438	53.3613	108.6468	55.604	105.4606	58.2059	None	
3740	2015-09-10 12:39:34.623378	1441899574.62	109.0513	52.6673	108.3059	54.796	105.0884	57.2961	None	
3741	2015-09-10 12:39:45.260837	1441899585.26	108.6588	53.0143	108.3059	54.796	104.344	57.2961	None	
3742	2015-09-10 12:39:55.396107	1441899595.39	108.2663	52.6673	107.6241	54.392	103.9718	56.8412	None	
3743	2015-09-10 12:40:06.021000	1441899606.02	106.3038	51.6263	107.2832	53.988	103.5996	56.8412	None	
3744	2015-09-10 12:40:16.145006	1441899616.14	105.9113	51.2793	106.9423	53.786	102.8552	56.8412	None	
3745	2015-09-10 12:40:26.787382	1441899626.78	106.3038	51.6263	106.6014	53.584	102.483	55.9314	None	
3746	2015-09-10 12:40:36.917381	1441899636.91	105.1263	51.6263	105.9196	53.18	101.7386	55.9314	None	
3747	2015-09-10 12:40:47.538655	1441899647.53	105.1263	51.2793	105.5787	52.978	101.3664	55.4765	None	
3748	2015-09-10 12:40:57.668812	1441899657.66	104.3413	50.5853	104.8969	52.978	100.9942	55.4765	None	
3749	2015-09-10 12:41:08.332048	1441899668.33	103.5563	50.2383	104.2151	52.978	100.2498	55.4765	None	
3750	2015-09-10 12:41:18.457977	1441899678.45	103.1638	50.5853	103.8742	52.574	99.5054	55.0216	None	
3751	2015-09-10 12:41:29.175380	1441899689.17	103.1638	51.2793	103.8742	52.17	99.1332	54.5667	None	
3752	2015-09-10 12:41:39.323313	1441899699.32	102.7713	50.2383	102.8515	52.17	98.761	55.0216	None	
3753	2015-09-10 12:41:50.050074	1441899710.04	101.5938	49.8913	102.1697	51.766	98.3888	55.0216	None	
3754	2015-09-10 12:42:00.180935	1441899720.18	100.8088	50.9323	101.8288	51.766	97.6444	55.0216	None	
3755	2015-09-10 12:42:10.878175	1441899730.87	100.4163	49.8913	101.8288	51.16	97.2722	54.1118	None	
3756	2015-09-10 12:42:21.000362	1441899741.0	99.6313	50.2383	100.8061	51.362	96.9	54.1118	None	
3757	2015-09-10 12:42:31.663786	1441899751.66	99.6313	49.5443	101.147	50.756	96.5278	54.1118	None	
3758	2015-09-10 12:42:41.788568	1441899761.78	99.2388	49.1973	101.147	50.15	96.1556	54.1118	None	
3759	2015-09-10 12:42:52.458576	1441899772.45	99.2388	49.1973	100.4652	50.352	95.7834	53.6569	None	
3760	2015-09-10 12:43:02.607012	1441899782.6	98.4538	48.8503	99.7834	50.352	95.4112	53.6569	None	
3761	2015-09-10 12:43:13.253709	1441899793.25	98.4538	48.8503	99.4425	50.15	95.039	52.7471	None	
3762	2015-09-10 12:43:23.409801	1441899803.4	96.8838	49.1973	99.1016	50.352	94.6668	52.7471	None	
3763	2015-09-10 12:43:34.091214	1441899814.09	97.6688	48.5033	98.7607	50.15	93.9224	52.2922	None	
3764	2015-09-10 12:43:44.219495	1441899824.21	96.4913	48.5033	98.0789	49.544	93.5502	52.7471	None	
3765	2015-09-10 12:43:54.922665	1441899834.92	96.8838	48.5033	97.3971	49.948	93.178	51.8373	None	
3766	2015-09-10 12:44:05.072289	1441899845.07	95.7063	48.1563	97.0562	49.342	92.8058	51.8373	None	
3767	2015-09-10 12:44:15.790119	1441899855.78	95.3138	47.8093	96.3744	49.342	92.4336	51.3824	None	
3768	2015-09-10 12:44:25.935660	1441899865.93	95.3138	48.5033	96.3744	49.14	92.0614	51.8373	None	
3769	2015-09-10 12:44:36.568385	1441899876.56	94.9213	48.5033	95.6926	49.14	91.6892	51.8373	None	
3770	2015-09-10 12:44:46.719029	1441899886.71	95.3138	48.8503	94.6699	49.14	91.317	51.8373	None	
3771	2015-09-10 12:44:57.342371	1441899897.34	93.7438	47.8093	95.0108	48.332	90.9448	51.8373	None	
3772	2015-09-10 12:45:07.481011	1441899907.48	92.9588	47.8093	93.6472	48.736	90.5726	52.2922	None	
3773	2015-09-10 12:45:18.152190	1441899918.15	93.3513	47.1153	92.9654	48.938	90.2004	51.8373	None	
3774	2015-09-10 12:45:28.313961	1441899928.31	92.5663	46.4213	92.2836	49.342	89.8282	52.2922	None	
3775	2015-09-10 12:45:38.971433	1441899938.97	93.3513	47.4623	92.2836	49.14	89.456	51.8373	None	
3776	2015-09-10 12:45:49.121498	1441899949.12	92.1738	46.4213	91.6018	48.938	89.0838	52.7471	None	
3777	2015-09-10 12:45:59.805120	1441899959.8	91.7813	46.7683	91.2609	48.736	88.7116	52.7471	None	
3778	2015-09-10 12:46:09.956275	1441899969.95	90.9963	46.4213	91.2609	48.13	88.3394	52.2922	None	
3779	2015-09-10 12:46:20.565071	1441899980.56	91.3888	47.1153	91.6018	47.928	87.595	51.3824	None	
3780	2015-09-10 12:46:30.724763	1441899990.72	90.2113	46.0743	91.2609	47.524	87.595	50.9275	None	
3781	2015-09-10 12:46:41.450819	1441900001.44	89.4263	46.7683	90.2382	47.928	86.8506	51.3824	None	
3782	2015-09-10 12:46:51.619891	1441900011.61	90.2113	46.4213	89.8973	47.726	86.4784	50.9275	None	
3783	2015-09-10 12:47:02.255922	1441900022.25	89.0338	45.7273	89.5564	47.524	86.4784	50.4726	None	
3784	2015-09-10 12:47:12.424503	1441900032.42	89.4263	46.4213	89.2155	47.322	86.1062	50.9275	None	
3785	2015-09-10 12:47:23.109159	1441900043.1	89.0338	45.7273	89.2155	46.716	85.734	50.4726	None	
3786	2015-09-10 12:47:33.275672	1441900053.27	88.2488	45.7273	89.2155	46.312	85.3618	50.4726	None	
3787	2015-09-10 12:47:43.850058	1441900063.84	88.6413	46.4213	88.5337	46.716	84.9896	50.0177	None	
3788	2015-09-10 12:47:54.018353	1441900074.01	88.2488	46.4213	88.1928	46.514	84.6174	49.5628	None	
3789	2015-09-10 12:48:04.630213	1441900084.62	87.4638	46.0743	87.8519	46.514	84.6174	49.5628	None	
3790	2015-09-10 12:48:14.783229	1441900094.78	87.4638	46.0743	87.511	46.11	84.2452	49.5628	None	
3791	2015-09-10 12:48:25.460641	1441900105.46	86.2863	46.0743	87.1701	46.11	83.873	49.5628	None	
3792	2015-09-10 12:48:35.633149	1441900115.63	87.0713	45.7273	86.8292	46.312	83.5008	49.5628	None	
3793	2015-09-10 12:48:46.242070	1441900126.24	86.6788	45.3803	86.1474	46.11	83.1286	49.1079	None	
3794	2015-09-10 12:48:56.405401	1441900136.4	86.2863	44.6863	86.4883	45.706	82.7564	49.1079	None	
3795	2015-09-10 12:49:07.006938	1441900147.0	85.1088	43.9923	86.1474	45.302	82.7564	49.5628	None	
3796	2015-09-10 12:49:17.174919	1441900157.17	84.3238	44.6863	85.8065	45.504	82.3842	49.1079	None	
3797	2015-09-10 12:49:27.793680	1441900167.79	84.3238	43.9923	85.8065	45.302	82.3842	48.1981	None	
3798	2015-09-10 12:49:37.976333	1441900177.97	83.9313	44.3393	85.4656	45.1	82.012	48.653	None	
3799	2015-09-10 12:49:48.570897	1441900188.57	83.9313	43.2983	85.8065	44.696	81.6398	48.1981	None	
3800	2015-09-10 12:49:58.748556	1441900198.74	83.5388	42.9513	84.7838	44.696	81.6398	48.1981	None	
3801	2015-09-10 12:50:09.330579	1441900209.32	83.9313	43.2983	84.7838	44.494	81.2676	47.7432	None	
